image_id,image_path,dataset_name,task,split,Arched_Eyebrows,Bushy_Eyebrows,Narrow_Eyes,Big_Lips,Big_Nose,Pointy_Nose,High_Cheekbones,Oval_Face
172113,datasets\processed\celeba\images\172113.jpg,celeba,facial_attributes,unassigned,0,0,1,1,1,1,1,0
172114,datasets\processed\celeba\images\172114.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172115,datasets\processed\celeba\images\172115.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,1
172116,datasets\processed\celeba\images\172116.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,0
172117,datasets\processed\celeba\images\172117.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,1
172118,datasets\processed\celeba\images\172118.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
172119,datasets\processed\celeba\images\172119.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172120,datasets\processed\celeba\images\172120.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,0,0
172121,datasets\processed\celeba\images\172121.jpg,celeba,facial_attributes,unassigned,1,1,0,0,0,1,1,1
172122,datasets\processed\celeba\images\172122.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
172123,datasets\processed\celeba\images\172123.jpg,celeba,facial_attributes,unassigned,1,0,0,0,1,0,0,0
172124,datasets\processed\celeba\images\172124.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
172125,datasets\processed\celeba\images\172125.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,0,0
172126,datasets\processed\celeba\images\172126.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172127,datasets\processed\celeba\images\172127.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,1
172128,datasets\processed\celeba\images\172128.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172129,datasets\processed\celeba\images\172129.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
172130,datasets\processed\celeba\images\172130.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,1,0,1
172131,datasets\processed\celeba\images\172131.jpg,celeba,facial_attributes,unassigned,1,1,0,0,0,1,1,1
172132,datasets\processed\celeba\images\172132.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,0,0
172133,datasets\processed\celeba\images\172133.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,0
172134,datasets\processed\celeba\images\172134.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
172135,datasets\processed\celeba\images\172135.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,1,1,0
172136,datasets\processed\celeba\images\172136.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172137,datasets\processed\celeba\images\172137.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172138,datasets\processed\celeba\images\172138.jpg,celeba,facial_attributes,unassigned,1,0,1,1,0,0,1,0
172139,datasets\processed\celeba\images\172139.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
172140,datasets\processed\celeba\images\172140.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
172141,datasets\processed\celeba\images\172141.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,1,0,0
172142,datasets\processed\celeba\images\172142.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
172143,datasets\processed\celeba\images\172143.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
172144,datasets\processed\celeba\images\172144.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,1
172145,datasets\processed\celeba\images\172145.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172146,datasets\processed\celeba\images\172146.jpg,celeba,facial_attributes,unassigned,1,1,0,0,1,0,0,0
172147,datasets\processed\celeba\images\172147.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
172148,datasets\processed\celeba\images\172148.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,0,0
172149,datasets\processed\celeba\images\172149.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
172150,datasets\processed\celeba\images\172150.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,0,0
172151,datasets\processed\celeba\images\172151.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,1,0
172152,datasets\processed\celeba\images\172152.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,0,1
172153,datasets\processed\celeba\images\172153.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,1
172154,datasets\processed\celeba\images\172154.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,1,0,0
172155,datasets\processed\celeba\images\172155.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,0
172156,datasets\processed\celeba\images\172156.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
172157,datasets\processed\celeba\images\172157.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,0,0
172158,datasets\processed\celeba\images\172158.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,1,0,1
172159,datasets\processed\celeba\images\172159.jpg,celeba,facial_attributes,unassigned,0,1,0,1,0,1,1,1
172160,datasets\processed\celeba\images\172160.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172161,datasets\processed\celeba\images\172161.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172162,datasets\processed\celeba\images\172162.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,0,0
172163,datasets\processed\celeba\images\172163.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,0,0
172164,datasets\processed\celeba\images\172164.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
172165,datasets\processed\celeba\images\172165.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
172166,datasets\processed\celeba\images\172166.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
172167,datasets\processed\celeba\images\172167.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
172168,datasets\processed\celeba\images\172168.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,0,0
172169,datasets\processed\celeba\images\172169.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
172170,datasets\processed\celeba\images\172170.jpg,celeba,facial_attributes,unassigned,1,0,0,1,1,0,1,0
172171,datasets\processed\celeba\images\172171.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
172172,datasets\processed\celeba\images\172172.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
172173,datasets\processed\celeba\images\172173.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
172174,datasets\processed\celeba\images\172174.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,1,1,0
172175,datasets\processed\celeba\images\172175.jpg,celeba,facial_attributes,unassigned,0,1,1,0,1,0,1,0
172176,datasets\processed\celeba\images\172176.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,1,0
172177,datasets\processed\celeba\images\172177.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,1,0
172178,datasets\processed\celeba\images\172178.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172179,datasets\processed\celeba\images\172179.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,0,0
172180,datasets\processed\celeba\images\172180.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
172181,datasets\processed\celeba\images\172181.jpg,celeba,facial_attributes,unassigned,1,1,0,0,0,0,0,0
172182,datasets\processed\celeba\images\172182.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
172183,datasets\processed\celeba\images\172183.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,1,1,0
172184,datasets\processed\celeba\images\172184.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
172185,datasets\processed\celeba\images\172185.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172186,datasets\processed\celeba\images\172186.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
172187,datasets\processed\celeba\images\172187.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
172188,datasets\processed\celeba\images\172188.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
172189,datasets\processed\celeba\images\172189.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172190,datasets\processed\celeba\images\172190.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,0,1,0
172191,datasets\processed\celeba\images\172191.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
172192,datasets\processed\celeba\images\172192.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,1,1,0
172193,datasets\processed\celeba\images\172193.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172194,datasets\processed\celeba\images\172194.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
172195,datasets\processed\celeba\images\172195.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
172196,datasets\processed\celeba\images\172196.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
172197,datasets\processed\celeba\images\172197.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,1,1
172198,datasets\processed\celeba\images\172198.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,0,0
172199,datasets\processed\celeba\images\172199.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
172200,datasets\processed\celeba\images\172200.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
172201,datasets\processed\celeba\images\172201.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,0,0
172202,datasets\processed\celeba\images\172202.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,1,0,0
172203,datasets\processed\celeba\images\172203.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
172204,datasets\processed\celeba\images\172204.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,0
172205,datasets\processed\celeba\images\172205.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,0,0
172206,datasets\processed\celeba\images\172206.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
172207,datasets\processed\celeba\images\172207.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
172208,datasets\processed\celeba\images\172208.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
172209,datasets\processed\celeba\images\172209.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
172210,datasets\processed\celeba\images\172210.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
172211,datasets\processed\celeba\images\172211.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
172212,datasets\processed\celeba\images\172212.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,1
172213,datasets\processed\celeba\images\172213.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
172214,datasets\processed\celeba\images\172214.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,0,0
172215,datasets\processed\celeba\images\172215.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
172216,datasets\processed\celeba\images\172216.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,0,0,0
172217,datasets\processed\celeba\images\172217.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172218,datasets\processed\celeba\images\172218.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
172219,datasets\processed\celeba\images\172219.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
172220,datasets\processed\celeba\images\172220.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,1
172221,datasets\processed\celeba\images\172221.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172222,datasets\processed\celeba\images\172222.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172223,datasets\processed\celeba\images\172223.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,1,0
172224,datasets\processed\celeba\images\172224.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
172225,datasets\processed\celeba\images\172225.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
172226,datasets\processed\celeba\images\172226.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172227,datasets\processed\celeba\images\172227.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
172228,datasets\processed\celeba\images\172228.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
172229,datasets\processed\celeba\images\172229.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
172230,datasets\processed\celeba\images\172230.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172231,datasets\processed\celeba\images\172231.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
172232,datasets\processed\celeba\images\172232.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,1,0,0
172233,datasets\processed\celeba\images\172233.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,0
172234,datasets\processed\celeba\images\172234.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,0
172235,datasets\processed\celeba\images\172235.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172236,datasets\processed\celeba\images\172236.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
172237,datasets\processed\celeba\images\172237.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
172238,datasets\processed\celeba\images\172238.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172239,datasets\processed\celeba\images\172239.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
172240,datasets\processed\celeba\images\172240.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172241,datasets\processed\celeba\images\172241.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,1,1
172242,datasets\processed\celeba\images\172242.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,0,0
172243,datasets\processed\celeba\images\172243.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,1,1
172244,datasets\processed\celeba\images\172244.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
172245,datasets\processed\celeba\images\172245.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
172246,datasets\processed\celeba\images\172246.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,1,1,1
172247,datasets\processed\celeba\images\172247.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,0,0
172248,datasets\processed\celeba\images\172248.jpg,celeba,facial_attributes,unassigned,1,0,0,0,1,0,1,1
172249,datasets\processed\celeba\images\172249.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172250,datasets\processed\celeba\images\172250.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
172251,datasets\processed\celeba\images\172251.jpg,celeba,facial_attributes,unassigned,0,1,0,1,1,0,0,1
172252,datasets\processed\celeba\images\172252.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172253,datasets\processed\celeba\images\172253.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,1,0,0
172254,datasets\processed\celeba\images\172254.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
172255,datasets\processed\celeba\images\172255.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
172256,datasets\processed\celeba\images\172256.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,1
172257,datasets\processed\celeba\images\172257.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
172258,datasets\processed\celeba\images\172258.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172259,datasets\processed\celeba\images\172259.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,1
172260,datasets\processed\celeba\images\172260.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,0,0
172261,datasets\processed\celeba\images\172261.jpg,celeba,facial_attributes,unassigned,0,1,1,0,1,0,1,0
172262,datasets\processed\celeba\images\172262.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
172263,datasets\processed\celeba\images\172263.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
172264,datasets\processed\celeba\images\172264.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
172265,datasets\processed\celeba\images\172265.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172266,datasets\processed\celeba\images\172266.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172267,datasets\processed\celeba\images\172267.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,1,0
172268,datasets\processed\celeba\images\172268.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,1,0
172269,datasets\processed\celeba\images\172269.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
172270,datasets\processed\celeba\images\172270.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
172271,datasets\processed\celeba\images\172271.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,1
172272,datasets\processed\celeba\images\172272.jpg,celeba,facial_attributes,unassigned,0,0,1,1,1,0,1,0
172273,datasets\processed\celeba\images\172273.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
172274,datasets\processed\celeba\images\172274.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
172275,datasets\processed\celeba\images\172275.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,1,0,0
172276,datasets\processed\celeba\images\172276.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,1
172277,datasets\processed\celeba\images\172277.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,0
172278,datasets\processed\celeba\images\172278.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,1,0,0
172279,datasets\processed\celeba\images\172279.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
172280,datasets\processed\celeba\images\172280.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
172281,datasets\processed\celeba\images\172281.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172282,datasets\processed\celeba\images\172282.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,0
172283,datasets\processed\celeba\images\172283.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
172284,datasets\processed\celeba\images\172284.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,0,0
172285,datasets\processed\celeba\images\172285.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172286,datasets\processed\celeba\images\172286.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172287,datasets\processed\celeba\images\172287.jpg,celeba,facial_attributes,unassigned,1,0,0,1,1,0,1,0
172288,datasets\processed\celeba\images\172288.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,0,0
172289,datasets\processed\celeba\images\172289.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
172290,datasets\processed\celeba\images\172290.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,0,0
172291,datasets\processed\celeba\images\172291.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,1,0
172292,datasets\processed\celeba\images\172292.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,0,0
172293,datasets\processed\celeba\images\172293.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
172294,datasets\processed\celeba\images\172294.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172295,datasets\processed\celeba\images\172295.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
172296,datasets\processed\celeba\images\172296.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
172297,datasets\processed\celeba\images\172297.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
172298,datasets\processed\celeba\images\172298.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,1
172299,datasets\processed\celeba\images\172299.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172300,datasets\processed\celeba\images\172300.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,0,1
172301,datasets\processed\celeba\images\172301.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
172302,datasets\processed\celeba\images\172302.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172303,datasets\processed\celeba\images\172303.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
172304,datasets\processed\celeba\images\172304.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,0
172305,datasets\processed\celeba\images\172305.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,0,0
172306,datasets\processed\celeba\images\172306.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
172307,datasets\processed\celeba\images\172307.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,0,1,0
172308,datasets\processed\celeba\images\172308.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
172309,datasets\processed\celeba\images\172309.jpg,celeba,facial_attributes,unassigned,0,0,1,1,1,0,0,0
172310,datasets\processed\celeba\images\172310.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
172311,datasets\processed\celeba\images\172311.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,0,0
172312,datasets\processed\celeba\images\172312.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172313,datasets\processed\celeba\images\172313.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172314,datasets\processed\celeba\images\172314.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,1
172315,datasets\processed\celeba\images\172315.jpg,celeba,facial_attributes,unassigned,1,1,0,0,1,0,1,0
172316,datasets\processed\celeba\images\172316.jpg,celeba,facial_attributes,unassigned,1,0,1,0,1,0,0,0
172317,datasets\processed\celeba\images\172317.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172318,datasets\processed\celeba\images\172318.jpg,celeba,facial_attributes,unassigned,1,1,0,0,0,0,0,0
172319,datasets\processed\celeba\images\172319.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
172320,datasets\processed\celeba\images\172320.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
172321,datasets\processed\celeba\images\172321.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
172322,datasets\processed\celeba\images\172322.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
172323,datasets\processed\celeba\images\172323.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,0
172324,datasets\processed\celeba\images\172324.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,0,0,1
172325,datasets\processed\celeba\images\172325.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
172326,datasets\processed\celeba\images\172326.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
172327,datasets\processed\celeba\images\172327.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,0,1
172328,datasets\processed\celeba\images\172328.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,0,0
172329,datasets\processed\celeba\images\172329.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
172330,datasets\processed\celeba\images\172330.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
172331,datasets\processed\celeba\images\172331.jpg,celeba,facial_attributes,unassigned,1,1,0,0,1,0,0,0
172332,datasets\processed\celeba\images\172332.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,0,1
172333,datasets\processed\celeba\images\172333.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
172334,datasets\processed\celeba\images\172334.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,0,0
172335,datasets\processed\celeba\images\172335.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
172336,datasets\processed\celeba\images\172336.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
172337,datasets\processed\celeba\images\172337.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,0,1,0
172338,datasets\processed\celeba\images\172338.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
172339,datasets\processed\celeba\images\172339.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
172340,datasets\processed\celeba\images\172340.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,1,0,1
172341,datasets\processed\celeba\images\172341.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,1,0
172342,datasets\processed\celeba\images\172342.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
172343,datasets\processed\celeba\images\172343.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172344,datasets\processed\celeba\images\172344.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
172345,datasets\processed\celeba\images\172345.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
172346,datasets\processed\celeba\images\172346.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,1,0
172347,datasets\processed\celeba\images\172347.jpg,celeba,facial_attributes,unassigned,1,0,0,0,1,1,1,0
172348,datasets\processed\celeba\images\172348.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,0,0
172349,datasets\processed\celeba\images\172349.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
172350,datasets\processed\celeba\images\172350.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,0,0
172351,datasets\processed\celeba\images\172351.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,1,0
172352,datasets\processed\celeba\images\172352.jpg,celeba,facial_attributes,unassigned,1,1,0,1,0,0,1,0
172353,datasets\processed\celeba\images\172353.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
172354,datasets\processed\celeba\images\172354.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,1,0
172355,datasets\processed\celeba\images\172355.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
172356,datasets\processed\celeba\images\172356.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172357,datasets\processed\celeba\images\172357.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
172358,datasets\processed\celeba\images\172358.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,0,0
172359,datasets\processed\celeba\images\172359.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
172360,datasets\processed\celeba\images\172360.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
172361,datasets\processed\celeba\images\172361.jpg,celeba,facial_attributes,unassigned,1,1,0,0,1,1,0,0
172362,datasets\processed\celeba\images\172362.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,1,1,0
172363,datasets\processed\celeba\images\172363.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
172364,datasets\processed\celeba\images\172364.jpg,celeba,facial_attributes,unassigned,0,1,0,1,1,0,0,1
