image_id,image_path,dataset_name,task,split,acne_severity
levle1_391,datasets\raw\acne04\JPEGImages\levle1_391.jpg,acne04,acne_severity,unassigned,1
levle1_392,datasets\raw\acne04\JPEGImages\levle1_392.jpg,acne04,acne_severity,unassigned,1
levle1_393,datasets\raw\acne04\JPEGImages\levle1_393.jpg,acne04,acne_severity,unassigned,1
levle1_394,datasets\raw\acne04\JPEGImages\levle1_394.jpg,acne04,acne_severity,unassigned,1
levle1_395,datasets\raw\acne04\JPEGImages\levle1_395.jpg,acne04,acne_severity,unassigned,1
levle1_396,datasets\raw\acne04\JPEGImages\levle1_396.jpg,acne04,acne_severity,unassigned,1
levle1_397,datasets\raw\acne04\JPEGImages\levle1_397.jpg,acne04,acne_severity,unassigned,1
levle1_398,datasets\raw\acne04\JPEGImages\levle1_398.jpg,acne04,acne_severity,unassigned,1
levle1_399,datasets\raw\acne04\JPEGImages\levle1_399.jpg,acne04,acne_severity,unassigned,1
levle1_4,datasets\raw\acne04\JPEGImages\levle1_4.jpg,acne04,acne_severity,unassigned,1
levle1_40,datasets\raw\acne04\JPEGImages\levle1_40.jpg,acne04,acne_severity,unassigned,1
levle1_400,datasets\raw\acne04\JPEGImages\levle1_400.jpg,acne04,acne_severity,unassigned,1
levle1_401,datasets\raw\acne04\JPEGImages\levle1_401.jpg,acne04,acne_severity,unassigned,1
levle1_402,datasets\raw\acne04\JPEGImages\levle1_402.jpg,acne04,acne_severity,unassigned,1
levle1_403,datasets\raw\acne04\JPEGImages\levle1_403.jpg,acne04,acne_severity,unassigned,1
levle1_404,datasets\raw\acne04\JPEGImages\levle1_404.jpg,acne04,acne_severity,unassigned,1
levle1_405,datasets\raw\acne04\JPEGImages\levle1_405.jpg,acne04,acne_severity,unassigned,1
levle1_406,datasets\raw\acne04\JPEGImages\levle1_406.jpg,acne04,acne_severity,unassigned,1
levle1_407,datasets\raw\acne04\JPEGImages\levle1_407.jpg,acne04,acne_severity,unassigned,1
levle1_408,datasets\raw\acne04\JPEGImages\levle1_408.jpg,acne04,acne_severity,unassigned,1
levle1_409,datasets\raw\acne04\JPEGImages\levle1_409.jpg,acne04,acne_severity,unassigned,1
levle1_41,datasets\raw\acne04\JPEGImages\levle1_41.jpg,acne04,acne_severity,unassigned,1
levle1_410,datasets\raw\acne04\JPEGImages\levle1_410.jpg,acne04,acne_severity,unassigned,1
levle1_411,datasets\raw\acne04\JPEGImages\levle1_411.jpg,acne04,acne_severity,unassigned,1
levle1_412,datasets\raw\acne04\JPEGImages\levle1_412.jpg,acne04,acne_severity,unassigned,1
levle1_413,datasets\raw\acne04\JPEGImages\levle1_413.jpg,acne04,acne_severity,unassigned,1
levle1_414,datasets\raw\acne04\JPEGImages\levle1_414.jpg,acne04,acne_severity,unassigned,1
levle1_415,datasets\raw\acne04\JPEGImages\levle1_415.jpg,acne04,acne_severity,unassigned,1
levle1_416,datasets\raw\acne04\JPEGImages\levle1_416.jpg,acne04,acne_severity,unassigned,1
levle1_417,datasets\raw\acne04\JPEGImages\levle1_417.jpg,acne04,acne_severity,unassigned,1
levle1_418,datasets\raw\acne04\JPEGImages\levle1_418.jpg,acne04,acne_severity,unassigned,1
levle1_419,datasets\raw\acne04\JPEGImages\levle1_419.jpg,acne04,acne_severity,unassigned,1
levle1_42,datasets\raw\acne04\JPEGImages\levle1_42.jpg,acne04,acne_severity,unassigned,1
levle1_420,datasets\raw\acne04\JPEGImages\levle1_420.jpg,acne04,acne_severity,unassigned,1
levle1_421,datasets\raw\acne04\JPEGImages\levle1_421.jpg,acne04,acne_severity,unassigned,1
levle1_422,datasets\raw\acne04\JPEGImages\levle1_422.jpg,acne04,acne_severity,unassigned,1
levle1_423,datasets\raw\acne04\JPEGImages\levle1_423.jpg,acne04,acne_severity,unassigned,1
levle1_424,datasets\raw\acne04\JPEGImages\levle1_424.jpg,acne04,acne_severity,unassigned,1
levle1_425,datasets\raw\acne04\JPEGImages\levle1_425.jpg,acne04,acne_severity,unassigned,1
levle1_426,datasets\raw\acne04\JPEGImages\levle1_426.jpg,acne04,acne_severity,unassigned,1
levle1_427,datasets\raw\acne04\JPEGImages\levle1_427.jpg,acne04,acne_severity,unassigned,1
levle1_428,datasets\raw\acne04\JPEGImages\levle1_428.jpg,acne04,acne_severity,unassigned,1
levle1_429,datasets\raw\acne04\JPEGImages\levle1_429.jpg,acne04,acne_severity,unassigned,1
levle1_43,datasets\raw\acne04\JPEGImages\levle1_43.jpg,acne04,acne_severity,unassigned,1
levle1_430,datasets\raw\acne04\JPEGImages\levle1_430.jpg,acne04,acne_severity,unassigned,1
levle1_431,datasets\raw\acne04\JPEGImages\levle1_431.jpg,acne04,acne_severity,unassigned,1
levle1_432,datasets\raw\acne04\JPEGImages\levle1_432.jpg,acne04,acne_severity,unassigned,1
levle1_433,datasets\raw\acne04\JPEGImages\levle1_433.jpg,acne04,acne_severity,unassigned,1
levle1_434,datasets\raw\acne04\JPEGImages\levle1_434.jpg,acne04,acne_severity,unassigned,1
levle1_435,datasets\raw\acne04\JPEGImages\levle1_435.jpg,acne04,acne_severity,unassigned,1
levle1_436,datasets\raw\acne04\JPEGImages\levle1_436.jpg,acne04,acne_severity,unassigned,1
levle1_437,datasets\raw\acne04\JPEGImages\levle1_437.jpg,acne04,acne_severity,unassigned,1
levle1_439,datasets\raw\acne04\JPEGImages\levle1_439.jpg,acne04,acne_severity,unassigned,1
levle1_44,datasets\raw\acne04\JPEGImages\levle1_44.jpg,acne04,acne_severity,unassigned,1
levle1_440,datasets\raw\acne04\JPEGImages\levle1_440.jpg,acne04,acne_severity,unassigned,1
levle1_441,datasets\raw\acne04\JPEGImages\levle1_441.jpg,acne04,acne_severity,unassigned,1
levle1_442,datasets\raw\acne04\JPEGImages\levle1_442.jpg,acne04,acne_severity,unassigned,1
levle1_443,datasets\raw\acne04\JPEGImages\levle1_443.jpg,acne04,acne_severity,unassigned,1
levle1_444,datasets\raw\acne04\JPEGImages\levle1_444.jpg,acne04,acne_severity,unassigned,1
levle1_445,datasets\raw\acne04\JPEGImages\levle1_445.jpg,acne04,acne_severity,unassigned,1
levle1_446,datasets\raw\acne04\JPEGImages\levle1_446.jpg,acne04,acne_severity,unassigned,1
levle1_447,datasets\raw\acne04\JPEGImages\levle1_447.jpg,acne04,acne_severity,unassigned,1
levle1_448,datasets\raw\acne04\JPEGImages\levle1_448.jpg,acne04,acne_severity,unassigned,1
levle1_449,datasets\raw\acne04\JPEGImages\levle1_449.jpg,acne04,acne_severity,unassigned,1
levle1_45,datasets\raw\acne04\JPEGImages\levle1_45.jpg,acne04,acne_severity,unassigned,1
levle1_450,datasets\raw\acne04\JPEGImages\levle1_450.jpg,acne04,acne_severity,unassigned,1
levle1_451,datasets\raw\acne04\JPEGImages\levle1_451.jpg,acne04,acne_severity,unassigned,1
levle1_452,datasets\raw\acne04\JPEGImages\levle1_452.jpg,acne04,acne_severity,unassigned,1
levle1_453,datasets\raw\acne04\JPEGImages\levle1_453.jpg,acne04,acne_severity,unassigned,1
levle1_454,datasets\raw\acne04\JPEGImages\levle1_454.jpg,acne04,acne_severity,unassigned,1
levle1_455,datasets\raw\acne04\JPEGImages\levle1_455.jpg,acne04,acne_severity,unassigned,1
levle1_456,datasets\raw\acne04\JPEGImages\levle1_456.jpg,acne04,acne_severity,unassigned,1
levle1_457,datasets\raw\acne04\JPEGImages\levle1_457.jpg,acne04,acne_severity,unassigned,1
levle1_458,datasets\raw\acne04\JPEGImages\levle1_458.jpg,acne04,acne_severity,unassigned,1
levle1_459,datasets\raw\acne04\JPEGImages\levle1_459.jpg,acne04,acne_severity,unassigned,1
levle1_46,datasets\raw\acne04\JPEGImages\levle1_46.jpg,acne04,acne_severity,unassigned,1
levle1_460,datasets\raw\acne04\JPEGImages\levle1_460.jpg,acne04,acne_severity,unassigned,1
levle1_461,datasets\raw\acne04\JPEGImages\levle1_461.jpg,acne04,acne_severity,unassigned,1
levle1_462,datasets\raw\acne04\JPEGImages\levle1_462.jpg,acne04,acne_severity,unassigned,1
levle1_463,datasets\raw\acne04\JPEGImages\levle1_463.jpg,acne04,acne_severity,unassigned,1
levle1_464,datasets\raw\acne04\JPEGImages\levle1_464.jpg,acne04,acne_severity,unassigned,1
levle1_465,datasets\raw\acne04\JPEGImages\levle1_465.jpg,acne04,acne_severity,unassigned,1
levle1_466,datasets\raw\acne04\JPEGImages\levle1_466.jpg,acne04,acne_severity,unassigned,1
levle1_467,datasets\raw\acne04\JPEGImages\levle1_467.jpg,acne04,acne_severity,unassigned,1
levle1_468,datasets\raw\acne04\JPEGImages\levle1_468.jpg,acne04,acne_severity,unassigned,1
levle1_469,datasets\raw\acne04\JPEGImages\levle1_469.jpg,acne04,acne_severity,unassigned,1
levle1_47,datasets\raw\acne04\JPEGImages\levle1_47.jpg,acne04,acne_severity,unassigned,1
levle1_470,datasets\raw\acne04\JPEGImages\levle1_470.jpg,acne04,acne_severity,unassigned,1
levle1_471,datasets\raw\acne04\JPEGImages\levle1_471.jpg,acne04,acne_severity,unassigned,1
levle1_472,datasets\raw\acne04\JPEGImages\levle1_472.jpg,acne04,acne_severity,unassigned,1
levle1_474,datasets\raw\acne04\JPEGImages\levle1_474.jpg,acne04,acne_severity,unassigned,1
levle1_475,datasets\raw\acne04\JPEGImages\levle1_475.jpg,acne04,acne_severity,unassigned,1
levle1_476,datasets\raw\acne04\JPEGImages\levle1_476.jpg,acne04,acne_severity,unassigned,1
levle1_477,datasets\raw\acne04\JPEGImages\levle1_477.jpg,acne04,acne_severity,unassigned,1
levle1_478,datasets\raw\acne04\JPEGImages\levle1_478.jpg,acne04,acne_severity,unassigned,1
levle1_479,datasets\raw\acne04\JPEGImages\levle1_479.jpg,acne04,acne_severity,unassigned,1
levle1_48,datasets\raw\acne04\JPEGImages\levle1_48.jpg,acne04,acne_severity,unassigned,1
levle1_480,datasets\raw\acne04\JPEGImages\levle1_480.jpg,acne04,acne_severity,unassigned,1
levle1_481,datasets\raw\acne04\JPEGImages\levle1_481.jpg,acne04,acne_severity,unassigned,1
levle1_482,datasets\raw\acne04\JPEGImages\levle1_482.jpg,acne04,acne_severity,unassigned,1
levle1_483,datasets\raw\acne04\JPEGImages\levle1_483.jpg,acne04,acne_severity,unassigned,1
levle1_484,datasets\raw\acne04\JPEGImages\levle1_484.jpg,acne04,acne_severity,unassigned,1
levle1_485,datasets\raw\acne04\JPEGImages\levle1_485.jpg,acne04,acne_severity,unassigned,1
levle1_486,datasets\raw\acne04\JPEGImages\levle1_486.jpg,acne04,acne_severity,unassigned,1
levle1_487,datasets\raw\acne04\JPEGImages\levle1_487.jpg,acne04,acne_severity,unassigned,1
levle1_488,datasets\raw\acne04\JPEGImages\levle1_488.jpg,acne04,acne_severity,unassigned,1
levle1_489,datasets\raw\acne04\JPEGImages\levle1_489.jpg,acne04,acne_severity,unassigned,1
levle1_49,datasets\raw\acne04\JPEGImages\levle1_49.jpg,acne04,acne_severity,unassigned,1
levle1_490,datasets\raw\acne04\JPEGImages\levle1_490.jpg,acne04,acne_severity,unassigned,1
levle1_491,datasets\raw\acne04\JPEGImages\levle1_491.jpg,acne04,acne_severity,unassigned,1
levle1_492,datasets\raw\acne04\JPEGImages\levle1_492.jpg,acne04,acne_severity,unassigned,1
levle1_493,datasets\raw\acne04\JPEGImages\levle1_493.jpg,acne04,acne_severity,unassigned,1
levle1_494,datasets\raw\acne04\JPEGImages\levle1_494.jpg,acne04,acne_severity,unassigned,1
levle1_495,datasets\raw\acne04\JPEGImages\levle1_495.jpg,acne04,acne_severity,unassigned,1
levle1_496,datasets\raw\acne04\JPEGImages\levle1_496.jpg,acne04,acne_severity,unassigned,1
levle1_497,datasets\raw\acne04\JPEGImages\levle1_497.jpg,acne04,acne_severity,unassigned,1
levle1_498,datasets\raw\acne04\JPEGImages\levle1_498.jpg,acne04,acne_severity,unassigned,1
levle1_499,datasets\raw\acne04\JPEGImages\levle1_499.jpg,acne04,acne_severity,unassigned,1
levle1_5,datasets\raw\acne04\JPEGImages\levle1_5.jpg,acne04,acne_severity,unassigned,1
levle1_50,datasets\raw\acne04\JPEGImages\levle1_50.jpg,acne04,acne_severity,unassigned,1
levle1_500,datasets\raw\acne04\JPEGImages\levle1_500.jpg,acne04,acne_severity,unassigned,1
levle1_501,datasets\raw\acne04\JPEGImages\levle1_501.jpg,acne04,acne_severity,unassigned,1
levle1_502,datasets\raw\acne04\JPEGImages\levle1_502.jpg,acne04,acne_severity,unassigned,1
levle1_503,datasets\raw\acne04\JPEGImages\levle1_503.jpg,acne04,acne_severity,unassigned,1
levle1_504,datasets\raw\acne04\JPEGImages\levle1_504.jpg,acne04,acne_severity,unassigned,1
levle1_505,datasets\raw\acne04\JPEGImages\levle1_505.jpg,acne04,acne_severity,unassigned,1
levle1_506,datasets\raw\acne04\JPEGImages\levle1_506.jpg,acne04,acne_severity,unassigned,1
levle1_507,datasets\raw\acne04\JPEGImages\levle1_507.jpg,acne04,acne_severity,unassigned,1
levle1_508,datasets\raw\acne04\JPEGImages\levle1_508.jpg,acne04,acne_severity,unassigned,1
levle1_509,datasets\raw\acne04\JPEGImages\levle1_509.jpg,acne04,acne_severity,unassigned,1
levle1_51,datasets\raw\acne04\JPEGImages\levle1_51.jpg,acne04,acne_severity,unassigned,1
levle1_510,datasets\raw\acne04\JPEGImages\levle1_510.jpg,acne04,acne_severity,unassigned,1
levle1_511,datasets\raw\acne04\JPEGImages\levle1_511.jpg,acne04,acne_severity,unassigned,1
levle1_512,datasets\raw\acne04\JPEGImages\levle1_512.jpg,acne04,acne_severity,unassigned,1
levle1_513,datasets\raw\acne04\JPEGImages\levle1_513.jpg,acne04,acne_severity,unassigned,1
levle1_514,datasets\raw\acne04\JPEGImages\levle1_514.jpg,acne04,acne_severity,unassigned,1
levle1_515,datasets\raw\acne04\JPEGImages\levle1_515.jpg,acne04,acne_severity,unassigned,1
levle1_516,datasets\raw\acne04\JPEGImages\levle1_516.jpg,acne04,acne_severity,unassigned,1
levle1_517,datasets\raw\acne04\JPEGImages\levle1_517.jpg,acne04,acne_severity,unassigned,1
levle1_518,datasets\raw\acne04\JPEGImages\levle1_518.jpg,acne04,acne_severity,unassigned,1
levle1_519,datasets\raw\acne04\JPEGImages\levle1_519.jpg,acne04,acne_severity,unassigned,1
levle1_52,datasets\raw\acne04\JPEGImages\levle1_52.jpg,acne04,acne_severity,unassigned,1
levle1_520,datasets\raw\acne04\JPEGImages\levle1_520.jpg,acne04,acne_severity,unassigned,1
levle1_521,datasets\raw\acne04\JPEGImages\levle1_521.jpg,acne04,acne_severity,unassigned,1
levle1_522,datasets\raw\acne04\JPEGImages\levle1_522.jpg,acne04,acne_severity,unassigned,1
levle1_523,datasets\raw\acne04\JPEGImages\levle1_523.jpg,acne04,acne_severity,unassigned,1
levle1_524,datasets\raw\acne04\JPEGImages\levle1_524.jpg,acne04,acne_severity,unassigned,1
levle1_525,datasets\raw\acne04\JPEGImages\levle1_525.jpg,acne04,acne_severity,unassigned,1
levle1_526,datasets\raw\acne04\JPEGImages\levle1_526.jpg,acne04,acne_severity,unassigned,1
levle1_527,datasets\raw\acne04\JPEGImages\levle1_527.jpg,acne04,acne_severity,unassigned,1
levle1_528,datasets\raw\acne04\JPEGImages\levle1_528.jpg,acne04,acne_severity,unassigned,1
levle1_529,datasets\raw\acne04\JPEGImages\levle1_529.jpg,acne04,acne_severity,unassigned,1
levle1_53,datasets\raw\acne04\JPEGImages\levle1_53.jpg,acne04,acne_severity,unassigned,1
levle1_530,datasets\raw\acne04\JPEGImages\levle1_530.jpg,acne04,acne_severity,unassigned,1
levle1_531,datasets\raw\acne04\JPEGImages\levle1_531.jpg,acne04,acne_severity,unassigned,1
levle1_532,datasets\raw\acne04\JPEGImages\levle1_532.jpg,acne04,acne_severity,unassigned,1
levle1_533,datasets\raw\acne04\JPEGImages\levle1_533.jpg,acne04,acne_severity,unassigned,1
levle1_534,datasets\raw\acne04\JPEGImages\levle1_534.jpg,acne04,acne_severity,unassigned,1
levle1_535,datasets\raw\acne04\JPEGImages\levle1_535.jpg,acne04,acne_severity,unassigned,1
levle1_536,datasets\raw\acne04\JPEGImages\levle1_536.jpg,acne04,acne_severity,unassigned,1
levle1_537,datasets\raw\acne04\JPEGImages\levle1_537.jpg,acne04,acne_severity,unassigned,1
levle1_538,datasets\raw\acne04\JPEGImages\levle1_538.jpg,acne04,acne_severity,unassigned,1
levle1_539,datasets\raw\acne04\JPEGImages\levle1_539.jpg,acne04,acne_severity,unassigned,1
levle1_54,datasets\raw\acne04\JPEGImages\levle1_54.jpg,acne04,acne_severity,unassigned,1
levle1_540,datasets\raw\acne04\JPEGImages\levle1_540.jpg,acne04,acne_severity,unassigned,1
levle1_541,datasets\raw\acne04\JPEGImages\levle1_541.jpg,acne04,acne_severity,unassigned,1
levle1_542,datasets\raw\acne04\JPEGImages\levle1_542.jpg,acne04,acne_severity,unassigned,1
levle1_543,datasets\raw\acne04\JPEGImages\levle1_543.jpg,acne04,acne_severity,unassigned,1
levle1_544,datasets\raw\acne04\JPEGImages\levle1_544.jpg,acne04,acne_severity,unassigned,1
levle1_545,datasets\raw\acne04\JPEGImages\levle1_545.jpg,acne04,acne_severity,unassigned,1
levle1_546,datasets\raw\acne04\JPEGImages\levle1_546.jpg,acne04,acne_severity,unassigned,1
levle1_547,datasets\raw\acne04\JPEGImages\levle1_547.jpg,acne04,acne_severity,unassigned,1
levle1_548,datasets\raw\acne04\JPEGImages\levle1_548.jpg,acne04,acne_severity,unassigned,1
levle1_549,datasets\raw\acne04\JPEGImages\levle1_549.jpg,acne04,acne_severity,unassigned,1
levle1_55,datasets\raw\acne04\JPEGImages\levle1_55.jpg,acne04,acne_severity,unassigned,1
levle1_550,datasets\raw\acne04\JPEGImages\levle1_550.jpg,acne04,acne_severity,unassigned,1
levle1_551,datasets\raw\acne04\JPEGImages\levle1_551.jpg,acne04,acne_severity,unassigned,1
levle1_552,datasets\raw\acne04\JPEGImages\levle1_552.jpg,acne04,acne_severity,unassigned,1
levle1_553,datasets\raw\acne04\JPEGImages\levle1_553.jpg,acne04,acne_severity,unassigned,1
levle1_554,datasets\raw\acne04\JPEGImages\levle1_554.jpg,acne04,acne_severity,unassigned,1
levle1_555,datasets\raw\acne04\JPEGImages\levle1_555.jpg,acne04,acne_severity,unassigned,1
levle1_556,datasets\raw\acne04\JPEGImages\levle1_556.jpg,acne04,acne_severity,unassigned,1
levle1_557,datasets\raw\acne04\JPEGImages\levle1_557.jpg,acne04,acne_severity,unassigned,1
levle1_558,datasets\raw\acne04\JPEGImages\levle1_558.jpg,acne04,acne_severity,unassigned,1
levle1_559,datasets\raw\acne04\JPEGImages\levle1_559.jpg,acne04,acne_severity,unassigned,1
levle1_56,datasets\raw\acne04\JPEGImages\levle1_56.jpg,acne04,acne_severity,unassigned,1
levle1_560,datasets\raw\acne04\JPEGImages\levle1_560.jpg,acne04,acne_severity,unassigned,1
levle1_561,datasets\raw\acne04\JPEGImages\levle1_561.jpg,acne04,acne_severity,unassigned,1
levle1_562,datasets\raw\acne04\JPEGImages\levle1_562.jpg,acne04,acne_severity,unassigned,1
levle1_563,datasets\raw\acne04\JPEGImages\levle1_563.jpg,acne04,acne_severity,unassigned,1
levle1_564,datasets\raw\acne04\JPEGImages\levle1_564.jpg,acne04,acne_severity,unassigned,1
levle1_565,datasets\raw\acne04\JPEGImages\levle1_565.jpg,acne04,acne_severity,unassigned,1
levle1_566,datasets\raw\acne04\JPEGImages\levle1_566.jpg,acne04,acne_severity,unassigned,1
levle1_567,datasets\raw\acne04\JPEGImages\levle1_567.jpg,acne04,acne_severity,unassigned,1
levle1_568,datasets\raw\acne04\JPEGImages\levle1_568.jpg,acne04,acne_severity,unassigned,1
levle1_569,datasets\raw\acne04\JPEGImages\levle1_569.jpg,acne04,acne_severity,unassigned,1
levle1_57,datasets\raw\acne04\JPEGImages\levle1_57.jpg,acne04,acne_severity,unassigned,1
levle1_570,datasets\raw\acne04\JPEGImages\levle1_570.jpg,acne04,acne_severity,unassigned,1
levle1_571,datasets\raw\acne04\JPEGImages\levle1_571.jpg,acne04,acne_severity,unassigned,1
levle1_572,datasets\raw\acne04\JPEGImages\levle1_572.jpg,acne04,acne_severity,unassigned,1
levle1_573,datasets\raw\acne04\JPEGImages\levle1_573.jpg,acne04,acne_severity,unassigned,1
levle1_574,datasets\raw\acne04\JPEGImages\levle1_574.jpg,acne04,acne_severity,unassigned,1
levle1_575,datasets\raw\acne04\JPEGImages\levle1_575.jpg,acne04,acne_severity,unassigned,1
levle1_576,datasets\raw\acne04\JPEGImages\levle1_576.jpg,acne04,acne_severity,unassigned,1
levle1_577,datasets\raw\acne04\JPEGImages\levle1_577.jpg,acne04,acne_severity,unassigned,1
levle1_578,datasets\raw\acne04\JPEGImages\levle1_578.jpg,acne04,acne_severity,unassigned,1
levle1_579,datasets\raw\acne04\JPEGImages\levle1_579.jpg,acne04,acne_severity,unassigned,1
levle1_58,datasets\raw\acne04\JPEGImages\levle1_58.jpg,acne04,acne_severity,unassigned,1
levle1_580,datasets\raw\acne04\JPEGImages\levle1_580.jpg,acne04,acne_severity,unassigned,1
levle1_581,datasets\raw\acne04\JPEGImages\levle1_581.jpg,acne04,acne_severity,unassigned,1
levle1_582,datasets\raw\acne04\JPEGImages\levle1_582.jpg,acne04,acne_severity,unassigned,1
levle1_583,datasets\raw\acne04\JPEGImages\levle1_583.jpg,acne04,acne_severity,unassigned,1
levle1_584,datasets\raw\acne04\JPEGImages\levle1_584.jpg,acne04,acne_severity,unassigned,1
levle1_585,datasets\raw\acne04\JPEGImages\levle1_585.jpg,acne04,acne_severity,unassigned,1
levle1_586,datasets\raw\acne04\JPEGImages\levle1_586.jpg,acne04,acne_severity,unassigned,1
levle1_587,datasets\raw\acne04\JPEGImages\levle1_587.jpg,acne04,acne_severity,unassigned,1
levle1_588,datasets\raw\acne04\JPEGImages\levle1_588.jpg,acne04,acne_severity,unassigned,1
levle1_589,datasets\raw\acne04\JPEGImages\levle1_589.jpg,acne04,acne_severity,unassigned,1
levle1_59,datasets\raw\acne04\JPEGImages\levle1_59.jpg,acne04,acne_severity,unassigned,1
levle1_590,datasets\raw\acne04\JPEGImages\levle1_590.jpg,acne04,acne_severity,unassigned,1
levle1_591,datasets\raw\acne04\JPEGImages\levle1_591.jpg,acne04,acne_severity,unassigned,1
levle1_592,datasets\raw\acne04\JPEGImages\levle1_592.jpg,acne04,acne_severity,unassigned,1
levle1_593,datasets\raw\acne04\JPEGImages\levle1_593.jpg,acne04,acne_severity,unassigned,1
levle1_594,datasets\raw\acne04\JPEGImages\levle1_594.jpg,acne04,acne_severity,unassigned,1
levle1_595,datasets\raw\acne04\JPEGImages\levle1_595.jpg,acne04,acne_severity,unassigned,1
levle1_596,datasets\raw\acne04\JPEGImages\levle1_596.jpg,acne04,acne_severity,unassigned,1
levle1_597,datasets\raw\acne04\JPEGImages\levle1_597.jpg,acne04,acne_severity,unassigned,1
levle1_598,datasets\raw\acne04\JPEGImages\levle1_598.jpg,acne04,acne_severity,unassigned,1
levle1_599,datasets\raw\acne04\JPEGImages\levle1_599.jpg,acne04,acne_severity,unassigned,1
levle1_6,datasets\raw\acne04\JPEGImages\levle1_6.jpg,acne04,acne_severity,unassigned,1
levle1_60,datasets\raw\acne04\JPEGImages\levle1_60.jpg,acne04,acne_severity,unassigned,1
levle1_600,datasets\raw\acne04\JPEGImages\levle1_600.jpg,acne04,acne_severity,unassigned,1
levle1_601,datasets\raw\acne04\JPEGImages\levle1_601.jpg,acne04,acne_severity,unassigned,1
levle1_603,datasets\raw\acne04\JPEGImages\levle1_603.jpg,acne04,acne_severity,unassigned,1
levle1_604,datasets\raw\acne04\JPEGImages\levle1_604.jpg,acne04,acne_severity,unassigned,1
levle1_605,datasets\raw\acne04\JPEGImages\levle1_605.jpg,acne04,acne_severity,unassigned,1
levle1_606,datasets\raw\acne04\JPEGImages\levle1_606.jpg,acne04,acne_severity,unassigned,1
levle1_607,datasets\raw\acne04\JPEGImages\levle1_607.jpg,acne04,acne_severity,unassigned,1
levle1_608,datasets\raw\acne04\JPEGImages\levle1_608.jpg,acne04,acne_severity,unassigned,1
levle1_609,datasets\raw\acne04\JPEGImages\levle1_609.jpg,acne04,acne_severity,unassigned,1
levle1_61,datasets\raw\acne04\JPEGImages\levle1_61.jpg,acne04,acne_severity,unassigned,1
levle1_610,datasets\raw\acne04\JPEGImages\levle1_610.jpg,acne04,acne_severity,unassigned,1
levle1_611,datasets\raw\acne04\JPEGImages\levle1_611.jpg,acne04,acne_severity,unassigned,1
levle1_612,datasets\raw\acne04\JPEGImages\levle1_612.jpg,acne04,acne_severity,unassigned,1
levle1_613,datasets\raw\acne04\JPEGImages\levle1_613.jpg,acne04,acne_severity,unassigned,1
levle1_614,datasets\raw\acne04\JPEGImages\levle1_614.jpg,acne04,acne_severity,unassigned,1
levle1_615,datasets\raw\acne04\JPEGImages\levle1_615.jpg,acne04,acne_severity,unassigned,1
levle1_616,datasets\raw\acne04\JPEGImages\levle1_616.jpg,acne04,acne_severity,unassigned,1
levle1_617,datasets\raw\acne04\JPEGImages\levle1_617.jpg,acne04,acne_severity,unassigned,1
levle1_618,datasets\raw\acne04\JPEGImages\levle1_618.jpg,acne04,acne_severity,unassigned,1
levle1_619,datasets\raw\acne04\JPEGImages\levle1_619.jpg,acne04,acne_severity,unassigned,1
levle1_62,datasets\raw\acne04\JPEGImages\levle1_62.jpg,acne04,acne_severity,unassigned,1
levle1_620,datasets\raw\acne04\JPEGImages\levle1_620.jpg,acne04,acne_severity,unassigned,1
levle1_621,datasets\raw\acne04\JPEGImages\levle1_621.jpg,acne04,acne_severity,unassigned,1
levle1_622,datasets\raw\acne04\JPEGImages\levle1_622.jpg,acne04,acne_severity,unassigned,1
levle1_623,datasets\raw\acne04\JPEGImages\levle1_623.jpg,acne04,acne_severity,unassigned,1
levle1_624,datasets\raw\acne04\JPEGImages\levle1_624.jpg,acne04,acne_severity,unassigned,1
levle1_625,datasets\raw\acne04\JPEGImages\levle1_625.jpg,acne04,acne_severity,unassigned,1
levle1_626,datasets\raw\acne04\JPEGImages\levle1_626.jpg,acne04,acne_severity,unassigned,1
levle1_627,datasets\raw\acne04\JPEGImages\levle1_627.jpg,acne04,acne_severity,unassigned,1
levle1_628,datasets\raw\acne04\JPEGImages\levle1_628.jpg,acne04,acne_severity,unassigned,1
levle1_629,datasets\raw\acne04\JPEGImages\levle1_629.jpg,acne04,acne_severity,unassigned,1
levle1_63,datasets\raw\acne04\JPEGImages\levle1_63.jpg,acne04,acne_severity,unassigned,1
levle1_630,datasets\raw\acne04\JPEGImages\levle1_630.jpg,acne04,acne_severity,unassigned,1
levle1_631,datasets\raw\acne04\JPEGImages\levle1_631.jpg,acne04,acne_severity,unassigned,1
levle1_632,datasets\raw\acne04\JPEGImages\levle1_632.jpg,acne04,acne_severity,unassigned,1
levle1_633,datasets\raw\acne04\JPEGImages\levle1_633.jpg,acne04,acne_severity,unassigned,1
levle1_634,datasets\raw\acne04\JPEGImages\levle1_634.jpg,acne04,acne_severity,unassigned,1
levle1_635,datasets\raw\acne04\JPEGImages\levle1_635.jpg,acne04,acne_severity,unassigned,1
levle1_636,datasets\raw\acne04\JPEGImages\levle1_636.jpg,acne04,acne_severity,unassigned,1
levle1_637,datasets\raw\acne04\JPEGImages\levle1_637.jpg,acne04,acne_severity,unassigned,1
levle1_638,datasets\raw\acne04\JPEGImages\levle1_638.jpg,acne04,acne_severity,unassigned,1
levle1_639,datasets\raw\acne04\JPEGImages\levle1_639.jpg,acne04,acne_severity,unassigned,1
levle1_64,datasets\raw\acne04\JPEGImages\levle1_64.jpg,acne04,acne_severity,unassigned,1
