image_id,image_path,dataset_name,task,split,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum
4213b1f75d491c3b253975caed41d6de,datasets\raw\fitzpatrick17k\images\4213b1f75d491c3b253975caed41d6de.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=695,httpwwwatlasdermatologicocombrimgimageId695.jpg
e64e4f37b96a576dde6fa92530b7b976,datasets\raw\fitzpatrick17k\images\e64e4f37b96a576dde6fa92530b7b976.jpg,fitzpatrick17k,skin_tone,unassigned,3,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5695,httpwwwatlasdermatologicocombrimgimageId5695.jpg
5d397d83fe773d3f20229663f2df0db2,datasets\raw\fitzpatrick17k\images\5d397d83fe773d3f20229663f2df0db2.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,pilomatricoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=5475,httpwwwatlasdermatologicocombrimgimageId5475.jpg
38314b015356c909d59ee5b8ac580fae,datasets\raw\fitzpatrick17k\images\38314b015356c909d59ee5b8ac580fae.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6561,httpwwwatlasdermatologicocombrimgimageId6561.jpg
9365ca2d6164f11300f9b269dd1b08c7,datasets\raw\fitzpatrick17k\images\9365ca2d6164f11300f9b269dd1b08c7.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,necrobiosis lipoidica,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4750,httpwwwatlasdermatologicocombrimgimageId4750.jpg
36fa954b666b5de098d83fe2160b1ab3,datasets\raw\fitzpatrick17k\images\36fa954b666b5de098d83fe2160b1ab3.jpg,fitzpatrick17k,skin_tone,unassigned,-1,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4046,httpwwwatlasdermatologicocombrimgimageId4046.jpg
12d96c0251dc4f320551daebae71aecd,datasets\raw\fitzpatrick17k\images\12d96c0251dc4f320551daebae71aecd.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2454,httpwwwatlasdermatologicocombrimgimageId2454.jpg
f738a3210d3c0638ba1acfafb7f3b7dd,datasets\raw\fitzpatrick17k\images\f738a3210d3c0638ba1acfafb7f3b7dd.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5912,httpwwwatlasdermatologicocombrimgimageId5912.jpg
63640be7785a78161109aa64f0a74879,datasets\raw\fitzpatrick17k\images\63640be7785a78161109aa64f0a74879.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4077,httpwwwatlasdermatologicocombrimgimageId4077.jpg
7b9136b93d147a484a1470a77169aee0,datasets\raw\fitzpatrick17k\images\7b9136b93d147a484a1470a77169aee0.jpg,fitzpatrick17k,skin_tone,unassigned,3,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5971,httpwwwatlasdermatologicocombrimgimageId5971.jpg
dfdf97f163cb5f16f9828b6f650d71b6,datasets\raw\fitzpatrick17k\images\dfdf97f163cb5f16f9828b6f650d71b6.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,naevus comedonicus,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=4668,httpwwwatlasdermatologicocombrimgimageId4668.jpg
d727f32af0aa17ac708bcb54862787c1,datasets\raw\fitzpatrick17k\images\d727f32af0aa17ac708bcb54862787c1.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,mucinosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4540,httpwwwatlasdermatologicocombrimgimageId4540.jpg
9df5034ab7357b01df2d5c18011326dd,datasets\raw\fitzpatrick17k\images\9df5034ab7357b01df2d5c18011326dd.jpg,fitzpatrick17k,skin_tone,unassigned,3,4,xeroderma pigmentosum,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8148,httpwwwatlasdermatologicocombrimgimageId8148.jpg
67df381b4828feddef55b2fe4f55108a,datasets\raw\fitzpatrick17k\images\67df381b4828feddef55b2fe4f55108a.jpg,fitzpatrick17k,skin_tone,unassigned,3,3,pityriasis rosea,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5582,httpwwwatlasdermatologicocombrimgimageId5582.jpg
738c21480b9f7c51d22c8eb8f639f69a,datasets\raw\fitzpatrick17k\images\738c21480b9f7c51d22c8eb8f639f69a.jpg,fitzpatrick17k,skin_tone,unassigned,3,-1,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3869,httpwwwatlasdermatologicocombrimgimageId3869.jpg
ccb03cc90f6c1bc02ffebfa8feea6d51,datasets\raw\fitzpatrick17k\images\ccb03cc90f6c1bc02ffebfa8feea6d51.jpg,fitzpatrick17k,skin_tone,unassigned,-1,-1,mucous cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=4557,httpwwwatlasdermatologicocombrimgimageId4557.jpg
a824ec280979b2d3d15e22461ce96bd3,datasets\raw\fitzpatrick17k\images\a824ec280979b2d3d15e22461ce96bd3.jpg,fitzpatrick17k,skin_tone,unassigned,3,-1,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3937,httpwwwatlasdermatologicocombrimgimageId3937.jpg
2a4d059a9c13d12cc9a03c17fbac5a4e,datasets\raw\fitzpatrick17k\images\2a4d059a9c13d12cc9a03c17fbac5a4e.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2988,httpwwwatlasdermatologicocombrimgimageId2988.jpg
433100113d3ee62e2339b78e28f1934c,datasets\raw\fitzpatrick17k\images\433100113d3ee62e2339b78e28f1934c.jpg,fitzpatrick17k,skin_tone,unassigned,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3799,httpwwwatlasdermatologicocombrimgimageId3799.jpg
57d0daf5b8da35200bee97cd548a6b7d,datasets\raw\fitzpatrick17k\images\57d0daf5b8da35200bee97cd548a6b7d.jpg,fitzpatrick17k,skin_tone,unassigned,6,6,scleroderma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4519,httpwwwatlasdermatologicocombrimgimageId4519.jpg
74d7f7881e1d6c80a6d001af73f30770,datasets\raw\fitzpatrick17k\images\74d7f7881e1d6c80a6d001af73f30770.jpg,fitzpatrick17k,skin_tone,unassigned,2,3,granuloma annulare,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2264,httpwwwatlasdermatologicocombrimgimageId2264.jpg
e063d2152e55e9676e86832ccbc65957,datasets\raw\fitzpatrick17k\images\e063d2152e55e9676e86832ccbc65957.jpg,fitzpatrick17k,skin_tone,unassigned,5,4,kaposi sarcoma,malignant dermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2933,httpwwwatlasdermatologicocombrimgimageId2933.jpg
7161d5ddde764b0e1fadf397a2e85c0d,datasets\raw\fitzpatrick17k\images\7161d5ddde764b0e1fadf397a2e85c0d.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,tuberous sclerosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7608,httpwwwatlasdermatologicocombrimgimageId7608.jpg
aa1d9c05c68d2b87378ceb39c9c83edd,datasets\raw\fitzpatrick17k\images\aa1d9c05c68d2b87378ceb39c9c83edd.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,keratosis pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3045,httpwwwatlasdermatologicocombrimgimageId3045.jpg
04e24e7889f2f9801a53ce199dadab94,datasets\raw\fitzpatrick17k\images\04e24e7889f2f9801a53ce199dadab94.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7671,httpwwwatlasdermatologicocombrimgimageId7671.jpg
46ec8b55f260a816350c83fffe36d2c5,datasets\raw\fitzpatrick17k\images\46ec8b55f260a816350c83fffe36d2c5.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5926,httpwwwatlasdermatologicocombrimgimageId5926.jpg
33a095ba2816c5f72392a929dbf177eb,datasets\raw\fitzpatrick17k\images\33a095ba2816c5f72392a929dbf177eb.jpg,fitzpatrick17k,skin_tone,unassigned,5,3,kaposi sarcoma,malignant dermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2954,httpwwwatlasdermatologicocombrimgimageId2954.jpg
5199cceebe2d23bbae855ea7dda2418b,datasets\raw\fitzpatrick17k\images\5199cceebe2d23bbae855ea7dda2418b.jpg,fitzpatrick17k,skin_tone,unassigned,4,2,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=696,httpwwwatlasdermatologicocombrimgimageId696.jpg
34aa648c5d13cc995c0f0892c90e7de0,datasets\raw\fitzpatrick17k\images\34aa648c5d13cc995c0f0892c90e7de0.jpg,fitzpatrick17k,skin_tone,unassigned,6,6,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8819,httpwwwatlasdermatologicocombrimgimageId8819.jpg
18a2d92c2a3d449b99f19c0e533bcf35,datasets\raw\fitzpatrick17k\images\18a2d92c2a3d449b99f19c0e533bcf35.jpg,fitzpatrick17k,skin_tone,unassigned,3,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6578,httpwwwatlasdermatologicocombrimgimageId6578.jpg
ceec45ad0839857e67f217540cb79203,datasets\raw\fitzpatrick17k\images\ceec45ad0839857e67f217540cb79203.jpg,fitzpatrick17k,skin_tone,unassigned,-1,-1,pilomatricoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=5480,httpwwwatlasdermatologicocombrimgimageId5480.jpg
a08cfade611fa7c8514f960b996432a6,datasets\raw\fitzpatrick17k\images\a08cfade611fa7c8514f960b996432a6.jpg,fitzpatrick17k,skin_tone,unassigned,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4798,httpwwwatlasdermatologicocombrimgimageId4798.jpg
5606fde13ebd69815560e363a7a51a95,datasets\raw\fitzpatrick17k\images\5606fde13ebd69815560e363a7a51a95.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2376,httpwwwatlasdermatologicocombrimgimageId2376.jpg
a2515bb74c1f480b114d9f0c8d68a487,datasets\raw\fitzpatrick17k\images\a2515bb74c1f480b114d9f0c8d68a487.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,pityriasis lichenoides chronica,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5500,httpwwwatlasdermatologicocombrimgimageId5500.jpg
9cac045bafd700c2018cd3a00fde8092,datasets\raw\fitzpatrick17k\images\9cac045bafd700c2018cd3a00fde8092.jpg,fitzpatrick17k,skin_tone,unassigned,-1,-1,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=3024,httpwwwatlasdermatologicocombrimgimageId3024.jpg
deea92319824a37b76fd01b2a667cf8b,datasets\raw\fitzpatrick17k\images\deea92319824a37b76fd01b2a667cf8b.jpg,fitzpatrick17k,skin_tone,unassigned,4,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4808,httpwwwatlasdermatologicocombrimgimageId4808.jpg
fc2745ae80506e5070e1b2b8ba71cdc4,datasets\raw\fitzpatrick17k\images\fc2745ae80506e5070e1b2b8ba71cdc4.jpg,fitzpatrick17k,skin_tone,unassigned,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4806,httpwwwatlasdermatologicocombrimgimageId4806.jpg
f7a948d57ebc9e5ca4f6045ff82f899d,datasets\raw\fitzpatrick17k\images\f7a948d57ebc9e5ca4f6045ff82f899d.jpg,fitzpatrick17k,skin_tone,unassigned,-1,-1,lymphangioma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=4152,httpwwwatlasdermatologicocombrimgimageId4152.jpg
25952138ba4b5bb4b7d87c0391d74ffc,datasets\raw\fitzpatrick17k\images\25952138ba4b5bb4b7d87c0391d74ffc.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5979,httpwwwatlasdermatologicocombrimgimageId5979.jpg
42d1e6921cb98ab3268d6e1da54c6730,datasets\raw\fitzpatrick17k\images\42d1e6921cb98ab3268d6e1da54c6730.jpg,fitzpatrick17k,skin_tone,unassigned,6,5,erythema elevatum diutinum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1924,httpwwwatlasdermatologicocombrimgimageId1924.jpg
f5f280a94bc4b253a6dc3568f388c6a3,datasets\raw\fitzpatrick17k\images\f5f280a94bc4b253a6dc3568f388c6a3.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7128,httpwwwatlasdermatologicocombrimgimageId7128.jpg
9d857ed8d08c845165cc9419bacc884f,datasets\raw\fitzpatrick17k\images\9d857ed8d08c845165cc9419bacc884f.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7655,httpwwwatlasdermatologicocombrimgimageId7655.jpg
aba2c3ec9c4fba92da45793c80e87a2c,datasets\raw\fitzpatrick17k\images\aba2c3ec9c4fba92da45793c80e87a2c.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=761,httpwwwatlasdermatologicocombrimgimageId761.jpg
127285b76ea1ff7ff7f6227317979113,datasets\raw\fitzpatrick17k\images\127285b76ea1ff7ff7f6227317979113.jpg,fitzpatrick17k,skin_tone,unassigned,3,3,sarcoidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6541,httpwwwatlasdermatologicocombrimgimageId6541.jpg
e7d807b131b6f493120bbc458ace111d,datasets\raw\fitzpatrick17k\images\e7d807b131b6f493120bbc458ace111d.jpg,fitzpatrick17k,skin_tone,unassigned,3,3,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7911,httpwwwatlasdermatologicocombrimgimageId7911.jpg
0e1de076ebb93acb51335111eae6e71f,datasets\raw\fitzpatrick17k\images\0e1de076ebb93acb51335111eae6e71f.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,urticaria,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7784,httpwwwatlasdermatologicocombrimgimageId7784.jpg
af64774e30b2dc701e3f2a88348a78dc,datasets\raw\fitzpatrick17k\images\af64774e30b2dc701e3f2a88348a78dc.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=717,httpwwwatlasdermatologicocombrimgimageId717.jpg
16b8bc3e9b110be6a2a9fd20ae126dc3,datasets\raw\fitzpatrick17k\images\16b8bc3e9b110be6a2a9fd20ae126dc3.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,erythema multiforme,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1947,httpwwwatlasdermatologicocombrimgimageId1947.jpg
69d3608ff2b722a6e8e1ef31efdbeb89,datasets\raw\fitzpatrick17k\images\69d3608ff2b722a6e8e1ef31efdbeb89.jpg,fitzpatrick17k,skin_tone,unassigned,6,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6304,httpwwwatlasdermatologicocombrimgimageId6304.jpg
2fb99937ca6b73a7902fbd118e056d92,datasets\raw\fitzpatrick17k\images\2fb99937ca6b73a7902fbd118e056d92.jpg,fitzpatrick17k,skin_tone,unassigned,3,3,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=530,httpwwwatlasdermatologicocombrimgimageId530.jpg
e03b0cb2606b24586b91eeb42f2aabfe,datasets\raw\fitzpatrick17k\images\e03b0cb2606b24586b91eeb42f2aabfe.jpg,fitzpatrick17k,skin_tone,unassigned,5,4,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=5090,httpwwwatlasdermatologicocombrimgimageId5090.jpg
a55163e02c96d175434c8f0a2d479545,datasets\raw\fitzpatrick17k\images\a55163e02c96d175434c8f0a2d479545.jpg,fitzpatrick17k,skin_tone,unassigned,5,4,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7925,httpwwwatlasdermatologicocombrimgimageId7925.jpg
7cee0f7f4df25e4ebbb3f9cd940c4f25,datasets\raw\fitzpatrick17k\images\7cee0f7f4df25e4ebbb3f9cd940c4f25.jpg,fitzpatrick17k,skin_tone,unassigned,3,3,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3142,httpwwwatlasdermatologicocombrimgimageId3142.jpg
c640d6026793bee483aa689238a568b9,datasets\raw\fitzpatrick17k\images\c640d6026793bee483aa689238a568b9.jpg,fitzpatrick17k,skin_tone,unassigned,4,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3786,httpwwwatlasdermatologicocombrimgimageId3786.jpg
f9bddb7ca61918b457111494fbb48d4f,datasets\raw\fitzpatrick17k\images\f9bddb7ca61918b457111494fbb48d4f.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,kaposi sarcoma,malignant dermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2919,httpwwwatlasdermatologicocombrimgimageId2919.jpg
85c7047aa376cf891f6515c101e51034,datasets\raw\fitzpatrick17k\images\85c7047aa376cf891f6515c101e51034.jpg,fitzpatrick17k,skin_tone,unassigned,3,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7728,httpwwwatlasdermatologicocombrimgimageId7728.jpg
8c6058baf8fe1bcc2e23e9ba6ea3a545,datasets\raw\fitzpatrick17k\images\8c6058baf8fe1bcc2e23e9ba6ea3a545.jpg,fitzpatrick17k,skin_tone,unassigned,5,5,xeroderma pigmentosum,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8149,httpwwwatlasdermatologicocombrimgimageId8149.jpg
427ead6a4a387f589cde427f04168e32,datasets\raw\fitzpatrick17k\images\427ead6a4a387f589cde427f04168e32.jpg,fitzpatrick17k,skin_tone,unassigned,3,4,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6786,httpwwwatlasdermatologicocombrimgimageId6786.jpg
a2f2e0b2fa53e22c965dfeb876d96189,datasets\raw\fitzpatrick17k\images\a2f2e0b2fa53e22c965dfeb876d96189.jpg,fitzpatrick17k,skin_tone,unassigned,3,3,seborrheic dermatitis,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=8538,httpwwwatlasdermatologicocombrimgimageId8538.jpg
61476bff344f64f26b8a946403681ffb,datasets\raw\fitzpatrick17k\images\61476bff344f64f26b8a946403681ffb.jpg,fitzpatrick17k,skin_tone,unassigned,2,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4206,httpwwwatlasdermatologicocombrimgimageId4206.jpg
1950c3fa9ca98557965e79889d2601ab,datasets\raw\fitzpatrick17k\images\1950c3fa9ca98557965e79889d2601ab.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6169,httpwwwatlasdermatologicocombrimgimageId6169.jpg
c8c8ae17619e647185103a7715f45d67,datasets\raw\fitzpatrick17k\images\c8c8ae17619e647185103a7715f45d67.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,granuloma pyogenic,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=2312,httpwwwatlasdermatologicocombrimgimageId2312.jpg
b72ecde37774690b0e8996ff5b352a60,datasets\raw\fitzpatrick17k\images\b72ecde37774690b0e8996ff5b352a60.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,urticaria,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7786,httpwwwatlasdermatologicocombrimgimageId7786.jpg
75c795c2fad2f6a2444c686fa5467041,datasets\raw\fitzpatrick17k\images\75c795c2fad2f6a2444c686fa5467041.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,porokeratosis actinic,benign epidermal,benign,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=5991,httpwwwatlasdermatologicocombrimgimageId5991.jpg
1f7208ea5dbc7a45321e20ddb2ff2d15,datasets\raw\fitzpatrick17k\images\1f7208ea5dbc7a45321e20ddb2ff2d15.jpg,fitzpatrick17k,skin_tone,unassigned,5,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5783,httpwwwatlasdermatologicocombrimgimageId5783.jpg
8dd585e3b400da6217d858015b2fcf2a,datasets\raw\fitzpatrick17k\images\8dd585e3b400da6217d858015b2fcf2a.jpg,fitzpatrick17k,skin_tone,unassigned,2,3,mycosis fungoides,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=8412,httpwwwatlasdermatologicocombrimgimageId8412.jpg
87451e3bb367f8295ed9ba3130ddba1a,datasets\raw\fitzpatrick17k\images\87451e3bb367f8295ed9ba3130ddba1a.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3734,httpwwwatlasdermatologicocombrimgimageId3734.jpg
42f4d9284e95b446519f3615b07829f8,datasets\raw\fitzpatrick17k\images\42f4d9284e95b446519f3615b07829f8.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3696,httpwwwatlasdermatologicocombrimgimageId3696.jpg
69324a609fb0225017c0bee00d321b09,datasets\raw\fitzpatrick17k\images\69324a609fb0225017c0bee00d321b09.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,fixed eruptions,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2102,httpwwwatlasdermatologicocombrimgimageId2102.jpg
41169ebef5fa15937f0eefb98d81339c,datasets\raw\fitzpatrick17k\images\41169ebef5fa15937f0eefb98d81339c.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,prurigo nodularis,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=6102,httpwwwatlasdermatologicocombrimgimageId6102.jpg
feaba9835c2ae53127581c14e59ab6ad,datasets\raw\fitzpatrick17k\images\feaba9835c2ae53127581c14e59ab6ad.jpg,fitzpatrick17k,skin_tone,unassigned,4,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4786,httpwwwatlasdermatologicocombrimgimageId4786.jpg
6676b11edb14bf4e7502b842346529cf,datasets\raw\fitzpatrick17k\images\6676b11edb14bf4e7502b842346529cf.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,pediculosis lids,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5199,httpwwwatlasdermatologicocombrimgimageId5199.jpg
991a40ed0f44c6d66e2d432136b56e68,datasets\raw\fitzpatrick17k\images\991a40ed0f44c6d66e2d432136b56e68.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5703,httpwwwatlasdermatologicocombrimgimageId5703.jpg
bfbe76a19afd9c8182f3b5fdd43e63ba,datasets\raw\fitzpatrick17k\images\bfbe76a19afd9c8182f3b5fdd43e63ba.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,hidradenitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2654,httpwwwatlasdermatologicocombrimgimageId2654.jpg
5a7f9544660a64a17b45f3745916fc26,datasets\raw\fitzpatrick17k\images\5a7f9544660a64a17b45f3745916fc26.jpg,fitzpatrick17k,skin_tone,unassigned,6,4,mucinosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8279,httpwwwatlasdermatologicocombrimgimageId8279.jpg
940daf07e98d3abdbc70fe2928f5bee1,datasets\raw\fitzpatrick17k\images\940daf07e98d3abdbc70fe2928f5bee1.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,erythema nodosum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1983,httpwwwatlasdermatologicocombrimgimageId1983.jpg
20f7ea1d862e171c7484895a7fe8a818,datasets\raw\fitzpatrick17k\images\20f7ea1d862e171c7484895a7fe8a818.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7132,httpwwwatlasdermatologicocombrimgimageId7132.jpg
2f608d8154670ebceff4a1291d64ddfc,datasets\raw\fitzpatrick17k\images\2f608d8154670ebceff4a1291d64ddfc.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3760,httpwwwatlasdermatologicocombrimgimageId3760.jpg
bb669c6222879253ff4d274a083c4fbe,datasets\raw\fitzpatrick17k\images\bb669c6222879253ff4d274a083c4fbe.jpg,fitzpatrick17k,skin_tone,unassigned,6,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6180,httpwwwatlasdermatologicocombrimgimageId6180.jpg
1194cfe17b436bd56e98d5deb35adc66,datasets\raw\fitzpatrick17k\images\1194cfe17b436bd56e98d5deb35adc66.jpg,fitzpatrick17k,skin_tone,unassigned,2,3,ehlers danlos syndrome,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1611,httpwwwatlasdermatologicocombrimgimageId1611.jpg
0639e79ac41e8de5cceee9f84b729b0e,datasets\raw\fitzpatrick17k\images\0639e79ac41e8de5cceee9f84b729b0e.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=697,httpwwwatlasdermatologicocombrimgimageId697.jpg
a97e94c698da6084ea1e3255007d9ee7,datasets\raw\fitzpatrick17k\images\a97e94c698da6084ea1e3255007d9ee7.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7680,httpwwwatlasdermatologicocombrimgimageId7680.jpg
5d84242492c67cc3ae9c230cbccfb962,datasets\raw\fitzpatrick17k\images\5d84242492c67cc3ae9c230cbccfb962.jpg,fitzpatrick17k,skin_tone,unassigned,4,5,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7908,httpwwwatlasdermatologicocombrimgimageId7908.jpg
